"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"RBP7",0.0387908364995307,0.704681981449962,0.0836129995358917,0.44870772774534,FALSE,FALSE
"CBWD3",0.029615158808531,0.704681981449962,-0.021783624685683,0.808908691174353,FALSE,FALSE
"AL078621.1",-0.0192830267792481,0.704734979315197,0.0103897135038226,0.8670222661456,FALSE,FALSE
"KCNA2",0.0351755205797754,0.70477651409969,0.0130851522552649,0.910391288894422,FALSE,FALSE
"GNL2",-0.0140523205162217,0.705030442463964,0.0165974623477778,0.694734415037963,FALSE,FALSE
"TPK1",0.016120723049659,0.705030442463964,0.0262911506462827,0.56270472668339,FALSE,FALSE
"C12orf49",-0.0106048320671399,0.705046039946268,-0.0199853808497785,0.509995372513838,FALSE,FALSE
"MAL",0.0270739268144801,0.705046039946268,0.0384568445491408,0.63201928884698,FALSE,FALSE
"PA2G4",0.0124417834521776,0.705114560516903,0.013269829925364,0.720813821294472,FALSE,FALSE
"SASH1",-0.0500964851391321,0.705114560516903,-0.0341440799823745,0.827653424215111,FALSE,FALSE
"ERGIC3",-0.011659022266245,0.705187786346793,0.00501957596886042,0.895410484169122,FALSE,FALSE
"RASSF1-AS1",0.0290570928475902,0.70521838083074,0.0271748213582041,0.763698244730516,FALSE,FALSE
"HIBADH",-0.0136595084574645,0.705330499297603,-0.00129178574701039,0.978984979255976,FALSE,FALSE
"RETSAT",0.0152035493351909,0.70546878810287,0.000361877313403322,0.995018588489158,FALSE,FALSE
"GOPC",-0.0187363059019019,0.7058458667948,-0.031097808592011,0.5767516759817,FALSE,FALSE
"RPL15P3",-0.0212587389117531,0.705921688091263,-0.026942889722827,0.675625229918004,FALSE,FALSE
"MANEAL",-0.0279731174823019,0.705921688091263,-0.0128099287345129,0.890889933503973,FALSE,FALSE
"MAP4K5",-0.0201000030953974,0.706145024216587,-0.0340601279411515,0.569106695981533,FALSE,FALSE
"AL355377.3",0.0318833006402511,0.706289205519498,-0.0148152280772082,0.886182240495606,FALSE,FALSE
"SSPO",0.0307830443030115,0.706421383162434,0.0526969077365173,0.564951503018973,FALSE,FALSE
"WBP4",0.0177337351913306,0.70666426215452,0.0337902530969825,0.515605767456705,FALSE,FALSE
"ZNF623",-0.0135976750299884,0.70666426215452,-0.0210641814709664,0.607422184475208,FALSE,FALSE
"LRRCC1",0.0384438855007329,0.706922749882494,0.0365528614364368,0.763766936721774,FALSE,FALSE
"AL731563.4",-0.0214552372560493,0.707009715905753,-0.0272496920843176,0.670463361842022,FALSE,FALSE
"AFMID",0.021356150411636,0.707027884995182,0.0377626026362448,0.546361077133264,FALSE,FALSE
"HNRNPA3P3",0.0218364945164202,0.707042879253774,0.0583645242551828,0.33136099668842,FALSE,FALSE
"NOC2LP2",-0.022258244633181,0.707238463815776,0.00624164496365943,0.934808180824885,FALSE,FALSE
"TXLNG",-0.0189074311416351,0.70751095972028,-0.0745533777313689,0.0488036325486109,FALSE,FALSE
"ARID3B",0.0176330986628295,0.708358698833847,0.0326785947546869,0.527999715823179,FALSE,FALSE
"DYNLL2",-0.0102470364681151,0.708438579939489,-0.00688067136092192,0.832205065729427,FALSE,FALSE
"EXT2",0.0124648874782991,0.708438579939489,0.0271390853020753,0.446447003118789,FALSE,FALSE
"PLEKHA3",0.0145830716503392,0.70862018893417,-0.0096807871895835,0.827412651900129,FALSE,FALSE
"IPO11",-0.0144993883460624,0.708781382752738,-0.0248974892999806,0.565199121189201,FALSE,FALSE
"MFSD6",-0.0162482598461973,0.708781382752738,-0.0241944779573466,0.621181366855537,FALSE,FALSE
"DYNLT3",-0.0269897422440901,0.708880888378046,-0.0217151562156262,0.800569223803126,FALSE,FALSE
"RGL2",-0.0198492575749828,0.708938627818474,-0.0227430831507982,0.711500805685722,FALSE,FALSE
"FAM78A",0.0111964650073854,0.70918176170341,0.0208648614738072,0.522731570136795,FALSE,FALSE
"AL591135.1",0.035107211322023,0.709219979828956,0.0231154069709448,0.837779159583127,FALSE,FALSE
"Z95114.3",0.0301131675328884,0.709271634341953,0.0108330398729404,0.914988570971248,FALSE,FALSE
"ZNF146",-0.0180720216209665,0.709356358012831,-0.0128960857351063,0.82277973944998,FALSE,FALSE
"TRIM33",0.016452083966993,0.709442176870858,-0.0137491373498928,0.785844040923573,FALSE,FALSE
"UNC45B",-0.0451025911995366,0.709471565705361,-0.131035706440738,0.29007518772612,FALSE,FALSE
"ATXN1L",0.0104203324899163,0.709479419996234,0.0127714845573418,0.689009833883242,FALSE,FALSE
"SETD2",0.0128656196367334,0.709510254167269,0.0342817770588793,0.338549450175434,FALSE,FALSE
"DHDDS-AS1",-0.0269182721642301,0.709636509182032,-0.0948468626051419,0.182406252834299,FALSE,FALSE
"ARHGAP15",0.0150740321460216,0.709636509182032,0.00554855425503003,0.914472757436991,FALSE,FALSE
"CICP14",-0.0258336862072728,0.709640927377504,-0.0722802038720307,0.315460557211177,FALSE,FALSE
"LINC02723",0.0383428635309037,0.70967051730874,0.0370368948157489,0.763296706565375,FALSE,FALSE
"NBPF10",0.0237198612283169,0.70967051730874,-0.0065207634576423,0.93756927690017,FALSE,FALSE
"SULT1A3",-0.0348718183553653,0.709804854285416,-0.0132130105235725,0.907075949454332,FALSE,FALSE
"ETNK2",-0.030136349283355,0.709804854285416,-0.0876465797657483,0.293785100126384,FALSE,FALSE
"DHRS4",-0.0279702121238733,0.709960753909903,0.042682761797334,0.597866183171329,FALSE,FALSE
"HACL1",-0.0122217938958357,0.710060564607737,-0.00256304683635099,0.95225569992955,FALSE,FALSE
"AC011466.1",-0.0309889164049343,0.7103033407522,-0.0843615604375985,0.306211722001945,FALSE,FALSE
"NOP9",0.0120572926130227,0.710448459218882,0.0149793742138917,0.688606443693372,FALSE,FALSE
"IGKJ3",-0.0594427449606357,0.710448459218882,0.0544164069548491,0.767218495632137,FALSE,FALSE
"PIGV",0.00925182621019215,0.710548303963822,0.014717114975102,0.598590271088274,FALSE,FALSE
"CSRP1",0.0128465947639569,0.71068682331637,0.0283031805861553,0.445394169630994,FALSE,FALSE
"DUSP23",0.0243383500677663,0.71068682331637,0.0445629641137072,0.542383772136319,FALSE,FALSE
"AL356273.6",-0.0280505539713697,0.71156912153462,-0.0425447530160748,0.621410205411562,FALSE,FALSE
"SF3B6",0.0333384506918955,0.712361093548503,0.0850521273615348,0.362238279701084,FALSE,FALSE
"MARCHF6",0.0115034725096279,0.712361093548503,-0.00474776861712614,0.903616355230889,FALSE,FALSE
"OR2W3",0.0903340230223815,0.71296749152976,-0.273101238886702,0.26042706599825,FALSE,FALSE
"RPL37P6",-0.0389001240198062,0.713115885231533,0.0377222702662814,0.753515905885429,FALSE,FALSE
"EIF3FP3",0.0135115009929158,0.713115885231533,0.0132369464836671,0.751756553497458,FALSE,FALSE
"LIN9",-0.0296165156545211,0.713115885231533,-0.0398792641691186,0.667095915769976,FALSE,FALSE
"ATP5ME",-0.0378645368308124,0.713115885231533,0.064207317143197,0.564555220187691,FALSE,FALSE
"APTR",0.021515258605217,0.713149798700599,0.000713459112831207,0.992824922570399,FALSE,FALSE
"AURKB",-0.0459900201668402,0.713467201418826,0.0331872367189562,0.821925462186034,FALSE,FALSE
"NAAA",0.0189635100783348,0.713467201418826,0.0264679043255103,0.649679398142866,FALSE,FALSE
"AC003681.1",0.0268569628035655,0.713543709403844,-0.0230700679114987,0.782274279062273,FALSE,FALSE
"BFAR",0.00787955679587562,0.713586710627792,0.00876737093122297,0.723080152826955,FALSE,FALSE
"JUND",-0.0244590837817382,0.713641188320322,0.00795614879200647,0.924811619022782,FALSE,FALSE
"ZHX2",0.0145915905262541,0.71380319530372,0.017490210105657,0.700352855767394,FALSE,FALSE
"CD93",-0.0339448272935725,0.71380319530372,-0.0113724381452806,0.924966311724927,FALSE,FALSE
"IRF2BP1",-0.0199908811065844,0.713864942568774,0.0270541626582774,0.65445937604428,FALSE,FALSE
"SRP14",-0.0257927606656898,0.713874851158303,0.0399467168740594,0.601576140152816,FALSE,FALSE
"ST3GAL5",-0.014811476784536,0.714163647187413,-0.0311102877510269,0.476466731869777,FALSE,FALSE
"PDE12",-0.0120556326976347,0.714223799990868,-0.0168173297336508,0.649899843592123,FALSE,FALSE
"AC008770.3",-0.0291901695997995,0.714223799990868,-0.100764098501426,0.203808463574159,FALSE,FALSE
"ABL1",-0.016836631778568,0.714223799990868,-0.00219387248227469,0.971382531108343,FALSE,FALSE
"MISP3",-0.0278933789589197,0.714587095714259,0.00832549473410084,0.932486657536901,FALSE,FALSE
"SENP8",-0.0275998352540376,0.714764762670057,-0.0341102927711842,0.692468124099413,FALSE,FALSE
"POLR3F",-0.0156462857617056,0.714817043531381,-0.0169367499804652,0.734127882450252,FALSE,FALSE
"AC132938.6",-0.0310786199419399,0.714887919452339,-0.0714612312387465,0.421549915443847,FALSE,FALSE
"CBX1",0.0115478687984361,0.714887919452339,0.032241194993504,0.31697528672262,FALSE,FALSE
"ELOCP2",-0.0252096841438726,0.715011273034981,0.0413730695182876,0.582082810527998,FALSE,FALSE
"L1TD1",0.0628041265895897,0.715500308160556,0.0849368327215274,0.667200216322891,FALSE,FALSE
"ARRB1",0.018841377698014,0.716330266849852,0.0273957075002597,0.643241511469139,FALSE,FALSE
"TNNT3",-0.0308442686588727,0.716498284334555,-0.067949245458954,0.452942974030863,FALSE,FALSE
"NCOR1",-0.0178180498650132,0.716594976340521,0.00205151682765655,0.97530332753315,FALSE,FALSE
"B3GNT10",-0.0267436894690006,0.716698414301664,-0.0396114536074057,0.634139852815983,FALSE,FALSE
"AC025279.1",-0.0453689627144351,0.716990193027474,-0.0952485020722707,0.467998617348616,FALSE,FALSE
"MYNN",-0.0239665096282797,0.717113419849526,-0.0240080501872795,0.755945996895089,FALSE,FALSE
"NDST2",-0.0174125404052453,0.717242505857566,-0.0160797771888557,0.776029183529723,FALSE,FALSE
"DIAPH1",-0.0224680909769047,0.717242505857566,-0.000472617110367843,0.995607971578122,FALSE,FALSE
"ATP6V1F",0.0182549734569009,0.717384310486974,0.0525521399248652,0.31222128387567,FALSE,FALSE
"DUSP11",-0.011163435654543,0.717384310486974,-0.00586644640359055,0.876589910260945,FALSE,FALSE
"MED4",0.0112042016218682,0.71808896427621,0.02294787774142,0.492479963436642,FALSE,FALSE
"TMEM192",0.0113242518334202,0.71808896427621,0.00466909745356919,0.904396464898331,FALSE,FALSE
"HAUS2",-0.0128464646620251,0.718202688908675,-0.017915387007003,0.659889834671162,FALSE,FALSE
"SUB1P1",0.0540553932958386,0.718244350972517,0.145055075610508,0.342079967582656,FALSE,FALSE
"HDAC1P2",0.0291317011065143,0.718244350972517,0.0690704674861511,0.414643085458984,FALSE,FALSE
"PSMD13",-0.0131671838626732,0.718247794435579,0.0151964150839299,0.711082686044911,FALSE,FALSE
"ZNF197",-0.0166634422859874,0.718576710006475,-0.0259782026008316,0.618828253837288,FALSE,FALSE
"BNIP3P11",-0.0391768851481675,0.718654972979305,-0.077270625943272,0.503140676776643,FALSE,FALSE
"TRIM59",-0.0236861477976706,0.718843689576041,-0.0570103178995258,0.417730139510008,FALSE,FALSE
"AL136126.1",-0.0622445011400078,0.718857783261718,0.000450070362064905,0.998911248210138,FALSE,FALSE
"ZNF770",0.0275452936062462,0.718857783261718,-0.00542685434687169,0.957002873710257,FALSE,FALSE
"PES1",-0.0142363308560883,0.718857783261718,0.0170210747959446,0.702417139074616,FALSE,FALSE
"TIRAP",0.0192176064039125,0.718857783261718,0.0245277476172592,0.682747724741769,FALSE,FALSE
"SHQ1",-0.0118852416464168,0.718974931119761,-0.022208021918909,0.544394818700165,FALSE,FALSE
"SARS1",-0.0107903488112544,0.719040739576322,0.0154914595328172,0.634964953235002,FALSE,FALSE
"AC073254.1",0.0228921024491839,0.719531468291699,0.0146110713949299,0.848099988366835,FALSE,FALSE
"UNC13D",-0.0198282402889761,0.719531468291699,-0.00664606893540979,0.926217610257063,FALSE,FALSE
"SELENOS",-0.0178827170523059,0.719531468291699,0.0320625078954737,0.550149619107691,FALSE,FALSE
"AC011462.4",0.0313940316563057,0.719531468291699,-0.0390158444946394,0.687594208808134,FALSE,FALSE
"SLC35A2",0.0122174900578461,0.719683165368032,0.0303421217190131,0.400330582315213,FALSE,FALSE
"APBA3",0.0159774471008965,0.719961158451298,0.022257457680181,0.656605864238322,FALSE,FALSE
"REEP4",0.0168681731407271,0.720063735363583,0.0491846338066124,0.30435929862307,FALSE,FALSE
"MDM4",0.0122652344416827,0.720436636315221,-0.0201650853045382,0.570532094791009,FALSE,FALSE
"NIFK",-0.022977466165212,0.720983626151649,-4.56443831939777e-05,0.999456302871729,FALSE,FALSE
"CLUAP1",-0.0173817805960127,0.721326562601189,0.00756429511368167,0.90135224355663,FALSE,FALSE
"ARAP3",-0.0295752183016311,0.721588184950695,-0.0408455415018958,0.667967398358843,FALSE,FALSE
"MTAP",-0.0142091685886465,0.721588184950695,-0.0283995905930411,0.5189661145109,FALSE,FALSE
"AC093155.1",-0.0263400529991533,0.721641743388655,-0.00987000966032787,0.915648358247809,FALSE,FALSE
"TMEM41A",-0.0112602453501198,0.721647356333575,-0.00900637849025507,0.809504316539428,FALSE,FALSE
"NUDT15",-0.0201674615338262,0.721901404619831,-0.00985031393651683,0.890889933503973,FALSE,FALSE
"RPS6KA5",-0.0198618163945124,0.722012979619704,-0.0551291528570314,0.340087632880635,FALSE,FALSE
"COX6A1P2",0.0204703149554312,0.722203849522086,0.061945175484422,0.295890533364477,FALSE,FALSE
"CDK2AP1",0.0208054399096425,0.722213308681399,0.00960067443639201,0.895294761238879,FALSE,FALSE
"TACC3",0.0213732278447303,0.722270343738372,0.0449412686154819,0.489520190921619,FALSE,FALSE
"MIR635",0.0281578895478659,0.722518989463534,-0.0363607937187134,0.674527055559249,FALSE,FALSE
"SH3GL1P1",0.0232515063719336,0.722801613379831,-0.00119856422880115,0.988683638529717,FALSE,FALSE
"CHAMP1",0.0159231720371,0.722801613379831,0.0305950035476962,0.534126273890295,FALSE,FALSE
"CHCHD2P2",0.0274783645972418,0.722801613379831,0.0717887433057287,0.378156772138189,FALSE,FALSE
"OAT",0.0215762822422642,0.723050901073597,0.0385722929544077,0.562125860970379,FALSE,FALSE
"OTUD4P1",0.034045608767851,0.723299153526051,0.0223078141783144,0.84629859595458,FALSE,FALSE
"IGLV2-8",-0.0775824243645213,0.723446564868975,0.15573244215463,0.495164149941758,FALSE,FALSE
"SPCS1",-0.0141006554942476,0.723678759221048,0.0223540132211709,0.607107591874843,FALSE,FALSE
"AP3M1",-0.00750752010835898,0.72400038151919,-0.0114993118835691,0.62747206263415,FALSE,FALSE
"STK38",-0.0100276428118451,0.724262206689744,0.00738364608948353,0.822430579920827,FALSE,FALSE
"MTCO2P12",-0.039238355984982,0.724262206689744,-0.0331102513506946,0.799564264087648,FALSE,FALSE
"PRKXP1",-0.0515777923332459,0.724314321411166,-0.0980346786751483,0.543669865874695,FALSE,FALSE
"IPPK",-0.0161628834876005,0.724768651565422,-0.0103705131433761,0.852462052273389,FALSE,FALSE
"CEP57L1",-0.0245567920320988,0.724768651565422,-0.0292159012605735,0.715272675297097,FALSE,FALSE
"NCOR2",0.0222475887624984,0.724798352064857,0.0384231585379848,0.584848680881694,FALSE,FALSE
"BCOR",-0.0182788717860835,0.72498903230044,-0.0171247578031027,0.776254568348537,FALSE,FALSE
"MTFR1",-0.0209546120319639,0.725024352395682,-0.0501458491141313,0.422167073407747,FALSE,FALSE
"AC110611.1",0.0242868248762946,0.725143904022478,-0.0236711963236028,0.7647615191052,FALSE,FALSE
"IGHG1",-0.0767496108821487,0.725428254450122,0.0602011221326427,0.811153102323184,FALSE,FALSE
"SMIM26",-0.0234851434000402,0.725620327411825,0.0227003073949622,0.769805946150603,FALSE,FALSE
"TMX3",-0.0228726783374626,0.725633563286585,-0.0370239092176363,0.611864240735611,FALSE,FALSE
"ZNF565",-0.0198680826588922,0.726149361411718,0.00589696454611305,0.93577507709393,FALSE,FALSE
"TPGS1",-0.0343872137494141,0.726355210937192,-0.0246509053920418,0.832732005421094,FALSE,FALSE
"PIGF",-0.0205456202795397,0.726759619742915,-0.0103766554244198,0.8869110424134,FALSE,FALSE
"NALT1",-0.0290790969903864,0.726759619742915,-0.016660019736853,0.869549672844694,FALSE,FALSE
"AC026471.4",-0.024978586832254,0.726917793920388,-0.0817936841405215,0.247772024866346,FALSE,FALSE
"ZFAND6",0.0158891974786194,0.727211706733273,0.0157979934723266,0.7647615191052,FALSE,FALSE
"C16orf87",0.0180087780783079,0.727270491112298,0.0251879002709475,0.668913211039105,FALSE,FALSE
"AL157893.2",-0.0334145705834107,0.727270491112298,-0.069807244304746,0.496912398747407,FALSE,FALSE
"CRABP2",0.0263988770440111,0.727270491112298,0.021218296030914,0.810913791679716,FALSE,FALSE
"SLC46A1",-0.0238368595966165,0.727270491112298,-0.0229325496428121,0.771316527788223,FALSE,FALSE
"KLHDC8B",0.0343203314036805,0.727270491112298,0.0364453001732448,0.750263096793326,FALSE,FALSE
"PDIA4",-0.0231627057739598,0.72736463313733,0.0274989670149887,0.709978133113432,FALSE,FALSE
"AP000944.5",-0.0392137067431785,0.727463462653664,0.0104878858381408,0.940198599229783,FALSE,FALSE
"FIP1L1",0.00963488236762994,0.727473574271925,0.0264234840276958,0.356475022074729,FALSE,FALSE
"CDT1",-0.0477043129686982,0.727496759000746,0.0074377346837035,0.967506970358254,FALSE,FALSE
"HGS",0.0182885626233349,0.727496759000746,0.0176831710603126,0.775249434783973,FALSE,FALSE
"CATIP",0.0376173356508473,0.727496759000746,0.0433081429221084,0.728411381548135,FALSE,FALSE
"RPS4XP13",-0.0269696622990866,0.727664815302654,0.0169683986521783,0.832732005421094,FALSE,FALSE
"POGK",0.00889611311182652,0.72817887017327,0.00558354834882239,0.858433833461711,FALSE,FALSE
"AL031778.1",-0.0243022313578711,0.72835206559348,-0.0317868779964087,0.689009833883242,FALSE,FALSE
"BCL9",-0.0182882055945368,0.729098698117679,-0.0295558255696583,0.614998137693861,FALSE,FALSE
"ANKRD6",-0.0180153886242881,0.729595341864438,-0.0596958339321726,0.256419783479919,FALSE,FALSE
"PPP2R2D",0.00741593462815292,0.729595341864438,0.0142256723374753,0.521391664129235,FALSE,FALSE
"AL160006.1",-0.0143170164273813,0.729747744466189,-0.0177860122013155,0.704954362422635,FALSE,FALSE
"EEA1",-0.02200746500918,0.73000832338014,-0.0597656205302781,0.354919382261711,FALSE,FALSE
"AC114778.2",-0.0404958091883884,0.7302060333646,-0.0742142999634747,0.559154919516669,FALSE,FALSE
"TRBV6-6",0.0330171299208863,0.730223319523615,0.067421752823899,0.521391664129235,FALSE,FALSE
"C3orf14",-0.0368278358233548,0.730289174083593,-0.00284835521826013,0.98456216100538,FALSE,FALSE
"AZIN1-AS1",-0.0284775035914798,0.730436033306512,-0.0191617950285035,0.844422092699766,FALSE,FALSE
"HMGB1P10",-0.0301010364206014,0.730704705584323,-0.00135499200614497,0.990808973250768,FALSE,FALSE
"HIF1AN",0.00626041685332704,0.730710002095647,0.00174124591321765,0.941039270946365,FALSE,FALSE
"ESPN",-0.0667395289907017,0.730737921167405,-0.124166208969356,0.549405041333508,FALSE,FALSE
"ANK3",-0.0297427324113737,0.73089636562823,-0.0589199812329737,0.536788223783631,FALSE,FALSE
"TENT4B",-0.0158277216998941,0.73089636562823,-0.0154538748837561,0.758495429869263,FALSE,FALSE
"GRK6",0.0141451122000308,0.731116485273725,0.0333351654327686,0.450617505244849,FALSE,FALSE
"AC007271.1",0.0497115039608209,0.731116485273725,-0.0167506706155914,0.92634256871404,FALSE,FALSE
"AC127521.1",-0.0267368369115262,0.731116485273725,-0.0518222464445372,0.544650042140648,FALSE,FALSE
"PAQR6",0.0370508482359654,0.731116485273725,0.00364806796252053,0.980445532036085,FALSE,FALSE
"PGAP1",-0.0323088449440064,0.731392885536261,-0.0987310024740436,0.302095185324322,FALSE,FALSE
"PTPN9",0.0111644552008264,0.731513742004354,0.0236649487616648,0.476801855837895,FALSE,FALSE
"TREM1",0.0348999155781006,0.731559609653863,0.0547291337728373,0.628592932329863,FALSE,FALSE
"SH2D3C",0.0195965340724361,0.731559609653863,0.028851281753569,0.65854664409993,FALSE,FALSE
"AL136295.5",-0.0244045878560305,0.731740994106358,-0.0471579253515144,0.544084209720174,FALSE,FALSE
"NOL7",-0.0120270233747694,0.731979296140499,0.0104291074244216,0.79712738040568,FALSE,FALSE
"SUV39H2",-0.023918659816476,0.731979296140499,-0.042484716040951,0.584606628977088,FALSE,FALSE
"NDUFS7",-0.0173473376436591,0.732101407980241,0.0214302110443651,0.707037932743086,FALSE,FALSE
"TSPEAR-AS1",-0.0564611773342887,0.732101407980241,-0.144092570682279,0.405401870875857,FALSE,FALSE
"RCHY1",0.0142682563490793,0.732189565663016,0.0186248991153723,0.691817460021406,FALSE,FALSE
"ZNF252P",0.0134386105628999,0.732195559876363,0.0095945357189441,0.836427966488753,FALSE,FALSE
"BFSP1",-0.0326587539437761,0.732467685240675,-0.0456685358890222,0.67365359492255,FALSE,FALSE
