"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"ATP5F1EP2",0.344236284626919,0.00155311055402584,0.191877905490807,0.0509966717035759,FALSE,FALSE
"CFAP97D2",-0.46683604683241,0.00155317392182019,-0.426026762421595,0.00367849571332922,FALSE,FALSE
"EXT1",0.178136364962343,0.00155317392182019,0.183378633918245,0.000498629186509926,FALSE,FALSE
"MYBPC3",0.307328010169692,0.00155423084364666,0.300285376142282,0.00143913821931846,FALSE,FALSE
"ZNF251",-0.147646795982177,0.00155552485969614,-0.149206080720607,0.00118901527798544,FALSE,FALSE
"TNK1",-0.212466623489254,0.0015685642210677,-0.19094231925558,0.00221021169883145,FALSE,FALSE
"EP400",-0.136057087740309,0.0015685642210677,-0.126663804512137,0.00126803354113305,FALSE,FALSE
"YKT6",0.0957099312910013,0.0015685642210677,0.0971034434814963,0.00123731200302144,FALSE,FALSE
"HFE",0.171792278821821,0.00158331468800221,0.188009274866607,0.000329910271355821,FALSE,FALSE
"LRRC28",0.109593754371187,0.00158468784849796,0.105336571371085,0.0018674510197177,FALSE,FALSE
"MCL1",0.194228236841415,0.00159061111408212,0.180853702398353,0.000686812201478553,FALSE,FALSE
"CLEC12A",0.393466895491835,0.00160322652818059,0.383255189905567,0.00252187743887338,FALSE,FALSE
"FBXL14",-0.133328839572409,0.00160395948646365,-0.0965103508209623,0.00688297088508079,FALSE,FALSE
"PLIN3",0.245213249473043,0.00160557001262362,0.262864826118983,0.000149985585468869,FALSE,FALSE
"CD79A",-0.299497179241076,0.00160557001262362,-0.260375830377552,0.0030939509422674,FALSE,FALSE
"TTC39A",0.271219553198554,0.00160932007352999,0.264075192281701,0.00173950627578702,FALSE,FALSE
"EXOSC4",0.20726583239088,0.00161021174971467,0.226772103850324,0.000303258336912809,FALSE,FALSE
"STX6",0.108361568813603,0.00161295217740775,0.102840735798617,0.00066812161445265,FALSE,FALSE
"PKD1P6",-0.258878744671645,0.00161684982398114,-0.206416513988724,0.00568639505414992,FALSE,FALSE
"C3orf38",0.192600959098083,0.001628743450598,0.149159201201858,0.0104201999514824,FALSE,FALSE
"TMA7",0.318702549503687,0.00163186706852982,0.129140764266394,0.159270777407092,FALSE,FALSE
"LINC01934",-0.27374147782872,0.00163186706852982,-0.296955869138414,0.00052663563260131,FALSE,FALSE
"SYNE1",-0.163989985267985,0.00163746314048138,-0.172552748034772,0.000622181981441582,FALSE,FALSE
"SEC61G",0.228100080856555,0.0016380914255502,0.160896252095053,0.00573898943773775,FALSE,FALSE
"RNF11",0.370807712941012,0.00164013710413035,0.284872574944535,0.0150874267187907,FALSE,FALSE
"TGFBI",0.180686358382345,0.00165174659853281,0.197854518588415,0.000261101127984195,FALSE,FALSE
"CREB5",0.360894701391653,0.00165439034189563,0.367251804593901,0.000287958822523463,FALSE,FALSE
"TRBJ1-3",-0.252057117808975,0.00165439034189563,-0.226540874632384,0.00300656231176888,FALSE,FALSE
"SUGP2",-0.101179400880896,0.00166503412956541,-0.100965066720006,0.0013844570396906,FALSE,FALSE
"GPANK1",0.151315422474946,0.00166668583041734,0.154865169258767,0.0010015703489098,FALSE,FALSE
"TEX10",-0.0846142043426878,0.00167459957729508,-0.0866900642217417,0.000917508926609434,FALSE,FALSE
"COX6A1",0.225545984960018,0.00167766484935561,0.17776209103002,0.00541679409859674,FALSE,FALSE
"PPP6C",0.0834427193580079,0.00167766484935561,0.0689917715817003,0.00565421983607439,FALSE,FALSE
"CNP",0.173821421959536,0.00167858524548806,0.189554022871369,0.000270427766153537,FALSE,FALSE
"ACKR3",-0.214860848132865,0.00167858524548806,-0.192326283314,0.00390733916880874,FALSE,FALSE
"CDHR3",-0.207409731949316,0.00167862680060219,-0.207275352648335,0.00156903635351926,FALSE,FALSE
"RNF216",-0.0838829744496857,0.00168018213543351,-0.0747141261671594,0.00328038180306677,FALSE,FALSE
"GAPDHP21",0.22721456198679,0.00168491399423296,0.232644922552087,0.00102250406425025,FALSE,FALSE
"AHSP",0.763897011841364,0.00169140424902748,0.59380358921007,0.00847295456163706,FALSE,FALSE
"LINC02210",-0.144824062011349,0.00169977883359151,-0.144269953404985,0.00142359105372396,FALSE,FALSE
"CC2D2A",0.26947838480603,0.00170350880746599,0.285195798892132,0.000373072335139659,FALSE,FALSE
"AAGAB",0.0786124354350389,0.00170791812739408,0.0584939064574204,0.0109620059652464,FALSE,FALSE
"LBX2-AS1",0.211269505814737,0.00170866450464206,0.221099907654921,0.000691886985605459,FALSE,FALSE
"SYNGAP1",-0.170094875729217,0.0017096561869987,-0.146533596720751,0.00439954608223194,FALSE,FALSE
"SPTBN1-AS2",-0.392237858856211,0.00171134016931272,-0.344045334639889,0.00432015893269925,FALSE,FALSE
"RELB",0.233553484699499,0.00172346246370374,0.258009177518936,0.000242145816700957,FALSE,FALSE
"MTRF1L",0.128974015207283,0.00172408265456494,0.117615188424276,0.00396878348044241,FALSE,FALSE
"MSI2",-0.124667592888603,0.00172408265456494,-0.139036561386174,0.000282026664853834,FALSE,FALSE
"COX8A",0.195570543604222,0.00172708470579542,0.198696944479381,0.000752184687697181,FALSE,FALSE
"AGK",-0.118071603434506,0.00172708470579542,-0.124972994224999,0.000713731245616517,FALSE,FALSE
"ANXA2P2",0.168015298969436,0.00172766742739767,0.169552882172205,0.00125514251455826,FALSE,FALSE
"MRPS36",0.189143784757348,0.00173396137200644,0.102517383309859,0.0372807389834333,FALSE,FALSE
"CLIC2",0.355117364105172,0.00173669295241855,0.268696668776215,0.0115010062319749,FALSE,FALSE
"FKBP1B",0.362886683671585,0.00173792992779164,0.311903597047279,0.00532644079153311,FALSE,FALSE
"RPL12P27",0.330912977138826,0.00175758040833513,0.328782284582431,0.00114310792056244,FALSE,FALSE
"FNDC3B",0.279682922547604,0.00176290440425346,0.278680373027903,0.000490555793100765,FALSE,FALSE
"JAML",0.224895284032946,0.00176290440425346,0.210303838918407,0.0013844570396906,FALSE,FALSE
"ZNF530",-0.123018855740567,0.00176326433205448,-0.126369406500947,0.00101092592073481,FALSE,FALSE
"CCDC159",0.196869999728663,0.00176344835612462,0.188656471998038,0.00209494744676614,FALSE,FALSE
"AFG3L1P",-0.112991907420121,0.00177276703614692,-0.113825274453946,0.001210446087729,FALSE,FALSE
"SLC41A3",-0.108150049624552,0.00177276703614692,-0.0847562929623189,0.00544350195622308,FALSE,FALSE
"DPYSL2",0.177611729957777,0.00177276703614692,0.202287292256817,9.13304528777166e-05,FALSE,FALSE
"ANXA4",0.133451052947604,0.00177276703614692,0.120974708680044,0.00397614932950283,FALSE,FALSE
"ERMAP",0.133055782345374,0.00177276703614692,0.133292584312673,0.00149164946847053,FALSE,FALSE
"MXD3",0.213531481881421,0.00177276703614692,0.214639632201592,0.00137631654328479,FALSE,FALSE
"FBXO41",-0.131729244728445,0.00177547993208261,-0.0991092685902951,0.0069138279311438,FALSE,FALSE
"PSMB1",0.172620312206634,0.00177651161321484,0.133084016144694,0.0075639578257756,FALSE,FALSE
"MRPL28",0.179584294899933,0.00178027749895501,0.180897742993984,0.0014555580697829,FALSE,FALSE
"WDR6",-0.120329052365415,0.00178027749895501,-0.109287798320958,0.00353046064401618,FALSE,FALSE
"RBPJ",0.178828431290346,0.0017834611716772,0.170932889874373,0.0018363762664545,FALSE,FALSE
"EIF1P3",0.186965339782887,0.00178438698374573,0.148295250018945,0.00646600858387718,FALSE,FALSE
"JAK3",0.173638338390102,0.00178708054054099,0.188416326141839,0.000429965485307122,FALSE,FALSE
"BID",0.177332820086209,0.00178967710523156,0.165258057064299,0.00323506901282152,FALSE,FALSE
"ARPC5",0.167774211867011,0.00179386442346717,0.146552440077505,0.00188602764678359,FALSE,FALSE
"MXD1",0.295001921908549,0.00179687633118485,0.305618410714674,0.000127854684216695,FALSE,FALSE
"ZFP64",-0.113583285103032,0.00179904721405838,-0.0965505277957465,0.00508691444040545,FALSE,FALSE
"ZNF792",-0.124195367232487,0.00180586420612442,-0.113341358391639,0.00337876768656092,FALSE,FALSE
"TARS3",-0.136711544929006,0.00181274573264473,-0.154831258097516,0.000287958822523463,FALSE,FALSE
"RNF144B",0.219933097566915,0.00181501592593895,0.21615111816468,0.000931657518261411,FALSE,FALSE
"NDUFB1",0.179814677504374,0.00182909644620385,0.118601049042104,0.0203169136421732,FALSE,FALSE
"TAS2R4",-0.276806883678192,0.00182909644620385,-0.295930656174581,0.000620722846149026,FALSE,FALSE
"LINC00324",0.111942405580012,0.00183024538891247,0.0960044876028184,0.0065184445891525,FALSE,FALSE
"ARL10",-0.198354526859656,0.00183024538891247,-0.198660991470396,0.00185266207940657,FALSE,FALSE
"C5orf63",-0.191611137671543,0.0018309129499982,-0.20817148980612,0.000350304168377329,FALSE,FALSE
"LEF1",-0.209645953251568,0.0018309129499982,-0.180445154698527,0.00382609039627695,FALSE,FALSE
"TMEM198B",-0.155613807593772,0.00183997021435275,-0.134790669780514,0.0047028046955582,FALSE,FALSE
"CRYZL2P",0.198320302771111,0.00185161552881728,0.20393947314036,0.00122669074392991,FALSE,FALSE
"P2RX4",0.138743328557974,0.00185225009557448,0.14977247331467,0.000281189371593492,FALSE,FALSE
"CDIN1",-0.162401572021065,0.00185725915629154,-0.16682504398916,0.00113919313033724,FALSE,FALSE
"ETFA",0.142449848675034,0.0018595498134493,0.09380602089623,0.0211284420672379,FALSE,FALSE
"CCDC88C",-0.111349513414368,0.00186154107581121,-0.0987783733458353,0.00441376493264153,FALSE,FALSE
"MYO19",-0.119032793357107,0.00186837831564004,-0.107153506775317,0.00296432706800695,FALSE,FALSE
"OPLAH",0.357658244013473,0.00188731088249414,0.390942290733789,0.000108136890572946,FALSE,FALSE
"POLR1B",-0.125949777458149,0.0018877523405503,-0.110093009784716,0.00449058247643195,FALSE,FALSE
"RHOT1",0.196299515209738,0.00188905464776087,0.176520353651888,0.00439954608223194,FALSE,FALSE
"ZFYVE9",-0.197736650943096,0.00188905464776087,-0.185087800666966,0.00345104203282512,FALSE,FALSE
"COX7B",0.380453347895553,0.00188957825694608,0.177871515785388,0.109930481055794,FALSE,FALSE
"SH3BP5-AS1",-0.147354834278534,0.00188957825694608,-0.150774546475246,0.00136246695856555,FALSE,FALSE
"LDLRAP1",-0.192936335196937,0.00188957825694608,-0.166306189750503,0.00367849571332922,FALSE,FALSE
"EMC3",0.260346683993875,0.00189006083098367,0.222846140197541,0.00599842058309081,FALSE,FALSE
"PSMD4",0.158948483394139,0.00189012381225118,0.135905349469959,0.00646542698093829,FALSE,FALSE
"TRBJ1-5",-0.196948258397701,0.00189521054990119,-0.181067805425111,0.00259747102407112,FALSE,FALSE
"PSMG2",0.0885082418047048,0.0019005170989751,0.0678702553158582,0.00737675471597866,FALSE,FALSE
"AURKAIP1",0.187350561600157,0.00190304907855892,0.190590013728326,0.00152906456415455,FALSE,FALSE
"UQCC1",-0.086568270212317,0.00190307962870672,-0.0865079321891431,0.000754263522507516,FALSE,FALSE
"ZBTB9",-0.0950433452442089,0.00190307962870672,-0.0869662557983237,0.00391148342391742,FALSE,FALSE
"TUBGCP6",-0.133723285428556,0.00191000194758169,-0.116941410768793,0.0025463673002802,FALSE,FALSE
"NOP10",0.249831877341732,0.00192385505131143,0.208965804118704,0.00854489386400239,FALSE,FALSE
"NARS2",-0.135861837813191,0.00192527690073985,-0.145305283473432,0.000786756590528526,FALSE,FALSE
"NRDC",0.158975078757717,0.0019313513305995,0.153664019546787,0.00118943164350059,FALSE,FALSE
"SFI1",-0.13646796454428,0.0019313513305995,-0.128361304620779,0.00283118714317887,FALSE,FALSE
"SNX27",0.154948796006673,0.0019313513305995,0.159568041419768,0.000256683297664811,FALSE,FALSE
"DPY19L2P2",-0.25197947929501,0.00193157255498551,-0.256524519241988,0.0015185608228927,FALSE,FALSE
"GIMAP8",0.14960514027584,0.00193157255498551,0.158272058513298,0.000346584327148775,FALSE,FALSE
"GALNT3",0.274396983252966,0.00193214554091716,0.233805548149113,0.0053412503967482,FALSE,FALSE
"IFITM3P1",0.368619986506887,0.0019417589682816,0.368258133401258,0.00154657740178862,FALSE,FALSE
"PGS1",0.187574227721632,0.00194973654610991,0.198173062595838,0.000662362413636704,FALSE,FALSE
"MTMR8",-0.191170450346924,0.00194973654610991,-0.183400189182812,0.00264348231112286,FALSE,FALSE
"PF4V1",0.439551105108994,0.00194973654610991,0.40766006393249,0.00349984458349998,FALSE,FALSE
"PSMA6P1",0.346907191697826,0.0019532766776168,0.224255527313979,0.024626776508635,FALSE,FALSE
"LSM10",0.186657258561754,0.00195785552270352,0.191294432607861,0.000779895217346754,FALSE,FALSE
"H2BC6",0.338347040764459,0.00198036011862737,0.342132546278468,0.000668823139323947,FALSE,FALSE
"TMBIM4",0.189550361861867,0.00198133534591362,0.110384640085562,0.0401736001790542,FALSE,FALSE
"SLC40A1",0.2696234068835,0.0019850673011914,0.268239061047007,0.00117191899333992,FALSE,FALSE
"BAHD1",-0.117704476844147,0.00199832103259196,-0.110029732020767,0.00129398061078111,FALSE,FALSE
"ZNF740",-0.062170649681113,0.00199832103259196,-0.0576514922551767,0.00364590865667749,FALSE,FALSE
"CXCL9",0.398832483945837,0.00199832103259196,0.425913011248642,0.000703833277214492,FALSE,FALSE
"THEM5",0.386409600642558,0.00200078979564109,0.257903170324777,0.0303576419577888,FALSE,FALSE
"STAG3L3",-0.167173773774695,0.00200141238744685,-0.17094544402839,0.0014555580697829,FALSE,FALSE
"SH3BGRL3",0.215914718264533,0.00200449543380497,0.227858507923325,0.000886825255523803,FALSE,FALSE
"LILRA4",0.279818452383704,0.00200736472382059,0.313439695751245,0.000189106656255452,FALSE,FALSE
"PLP2",0.185882809808196,0.00200841083561831,0.206553623709751,0.000285082355537336,FALSE,FALSE
"CD2BP2-DT",0.214004440378645,0.00201596896411784,0.228511437050412,0.000696537650910847,FALSE,FALSE
"GRAPL",-0.224042315770132,0.00202457134928204,-0.215991072714453,0.00167516705252259,FALSE,FALSE
"RPH3A",0.432873424698806,0.00203613053361524,0.476331046094352,0.000275505244825923,FALSE,FALSE
"PKD1P4",-0.26054117668153,0.00203741499783111,-0.229369969144935,0.00524267740502576,FALSE,FALSE
"TOR4A",0.17401190728216,0.00204777565967529,0.195010901439025,0.000205019468816654,FALSE,FALSE
"UNC5A",0.318486841173013,0.00204985068140873,0.320185207948816,0.00174123759935304,FALSE,FALSE
"GPR183",-0.231150018449661,0.00207025802788263,-0.266781966270329,3.69338303700086e-05,FALSE,FALSE
"ANKRD50",0.251426716354257,0.00208111374275392,0.245973229065188,0.00215205285926866,FALSE,FALSE
"ARF4P1",0.146364139370414,0.00208383111052601,0.13055737094028,0.00552577866695518,FALSE,FALSE
"YWHAZ",0.109343327126549,0.00208383111052601,0.0929627619592967,0.00426056751854589,FALSE,FALSE
"ASPRV1",0.371083452999491,0.00209164212566904,0.393599094281232,0.000287958822523463,FALSE,FALSE
"KCNE3",0.206670839474412,0.00209164212566904,0.207538871781464,0.00063553182652631,FALSE,FALSE
"S100A10",0.168931381282427,0.00209164212566904,0.159381657250658,0.0025924430078522,FALSE,FALSE
"SLC25A20",0.166723508898113,0.00209567913668972,0.151119953749338,0.00453697876471093,FALSE,FALSE
"AMACR",-0.224201346406781,0.00209567913668972,-0.204543920296621,0.00189657659866405,FALSE,FALSE
"ARHGEF7",-0.0921056306981755,0.00209603566100778,-0.0793360434016184,0.00226309839665671,FALSE,FALSE
"NDUFB3",0.398649097689447,0.00209603566100778,0.180965272373723,0.160922719130825,FALSE,FALSE
"ARHGEF9",-0.125583502923953,0.0020968612907888,-0.117956743583005,0.0033831136234626,FALSE,FALSE
"PSMG3-AS1",-0.147788141875151,0.00209845534797296,-0.131699284251781,0.00505712735967157,FALSE,FALSE
"POGZ",-0.103382464259122,0.00209845534797296,-0.101739962605629,0.0013844570396906,FALSE,FALSE
"COPE",0.182441394411364,0.00209845534797296,0.197771782133221,0.000588538453290562,FALSE,FALSE
"SHISAL2A",-0.180981875380232,0.00209993834693658,-0.162092270937423,0.00451493569746558,FALSE,FALSE
"FTH1P7",0.247691509419444,0.00211571067374983,0.268405492364122,0.000624187595867052,FALSE,FALSE
"SUOX",0.147623754148726,0.00211899133571762,0.153458852333082,0.00110653808206047,FALSE,FALSE
"APLP2",0.18908204761747,0.00212660323115776,0.199383716448588,0.000195335849919177,FALSE,FALSE
"WRNIP1",-0.0861638663715018,0.00213178577121669,-0.0824680607420284,0.00246327733997211,FALSE,FALSE
"SETD6",-0.122100382680659,0.00213420976882661,-0.126342595216335,0.00104471836521325,FALSE,FALSE
"RUSF1",-0.124382641342248,0.0021388598642208,-0.104339987970657,0.00391510649195435,FALSE,FALSE
"BCL10",0.133207400190361,0.00214886960602575,0.130423990570624,0.00104471836521325,FALSE,FALSE
"COL4A4",-0.251157172679141,0.00215312275199668,-0.263239187368989,0.00106794922759911,FALSE,FALSE
"SCMH1",-0.102499507966287,0.00215312275199668,-0.0856889250945107,0.00657695972981691,FALSE,FALSE
"CDC42EP4",0.202349512348638,0.00215745309288027,0.208530911877693,0.000985648759268875,FALSE,FALSE
"MARCKS",0.30966715464589,0.00215874637604585,0.31229409769133,0.000349673171132795,FALSE,FALSE
"ANKFY1",0.159524334475964,0.00215991846787294,0.173510047658331,0.000170636654636579,FALSE,FALSE
"MTCH2",0.0958451714343458,0.00215991846787294,0.094482781778914,0.00228164068052206,FALSE,FALSE
"MERTK",0.26221635750401,0.00216236713610311,0.258244225650135,0.00246875980621675,FALSE,FALSE
"NFE2",0.30561368174423,0.00216622736498049,0.319713027900965,0.00105430236540244,FALSE,FALSE
"CFP",0.216945478195594,0.0021667961094101,0.227383849587619,0.000703398411498451,FALSE,FALSE
"LINC00402",-0.250907714608019,0.0021667961094101,-0.250357534142867,0.00113225127972588,FALSE,FALSE
"AGRN",0.428686520610423,0.0021667961094101,0.427423194868964,0.00157311900524224,FALSE,FALSE
"USP30-AS1",0.20527093159518,0.0021667961094101,0.188237981471604,0.00163003551242041,FALSE,FALSE
"C1GALT1",0.260840391408285,0.0021667961094101,0.214120957099119,0.0100955725956515,FALSE,FALSE
"RGS19",0.166454363719272,0.00218002884471852,0.182305848026646,0.000411344543453091,FALSE,FALSE
"ENTPD1",0.183236335292807,0.00218847186463522,0.176394555748136,0.00168336213486268,FALSE,FALSE
"QSOX2",-0.155824641031887,0.00220841535951736,-0.145687731572982,0.00330559460276585,FALSE,FALSE
"PPP1R13L",-0.167214635537755,0.00220914047720854,-0.155094192320475,0.00341688357563167,FALSE,FALSE
"RALGAPA1P1",-0.26190870246425,0.00222246296414983,-0.243421821333571,0.00407532952700346,FALSE,FALSE
"ZNF821",-0.122279908709388,0.00222347640811082,-0.111770378011979,0.00296432706800695,FALSE,FALSE
"METTL3",-0.0849180545075561,0.00222347640811082,-0.0938850639720711,0.000318752415196956,FALSE,FALSE
"SPATA1",0.239581714530568,0.00222707482536597,0.208971526476245,0.00526133736625454,FALSE,FALSE
"TMSB10",0.240880736259852,0.00222964190007454,0.20277372770501,0.00482962733386634,FALSE,FALSE
"BCKDK",0.187521659463764,0.00223345593965307,0.203298755364994,0.00048148949874596,FALSE,FALSE
"COBLL1",-0.267647270847481,0.00223345593965307,-0.266371291418944,0.00194145785241523,FALSE,FALSE
"CPQ",0.233186796031261,0.0022338784687462,0.238461814495862,0.000388336274158646,FALSE,FALSE
"PPP1R3E",-0.141915006939017,0.00223629383266629,-0.140608755102146,0.00167078717716333,FALSE,FALSE
"ZNF544",-0.11209375842987,0.00223629383266629,-0.106908526828347,0.00273476774149659,FALSE,FALSE
"ARSB",0.163401444834161,0.00225352706173382,0.171221995416748,0.000651853143427154,FALSE,FALSE
"GEMIN4",-0.130952058477507,0.00226354919594776,-0.107119807275279,0.00619428527394253,FALSE,FALSE
"FCGBP",-0.301365860310329,0.00226354919594776,-0.264325315548041,0.00539220414735469,FALSE,FALSE
"CTTNBP2NL",0.237362836273968,0.00227354218656314,0.259357281727107,0.000616636562707617,FALSE,FALSE
"SLC35B1",0.100286379189023,0.00227465078720527,0.0955476718454017,0.00253375743047511,FALSE,FALSE
"SMIM3",0.191451225863881,0.00227584462191059,0.182349763671343,0.00349357019932078,FALSE,FALSE
"UBQLN4P1",-0.16779916327911,0.0022813686917652,-0.138399395488594,0.00325019906750346,FALSE,FALSE
